tx_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
YPR065W_id002	24.3481	45.5956	48.0095	34.4538	60.2083	61.9886	86.7321	0	68.2018	37.9385	83.4632	69.7065	21.3394	30.1534	46.3603	0	39.2044	0	17.6916	42.5516	29.8596	36.5978	19.026	30.4552
YPR063C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR062W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR062W_id001	664.4	416.295	567.574	411.869	648.025	597.471	677.076	641.302	704.592	739.006	639.447	597.197	541.794	497.582	600.106	495.371	444.987	489.396	486.826	367.504	555.908	410.276	568.287	435.034
YPR060C_id001	15.6552	0	7.20802	0	7.80745	0	27.8141	8.05529	0	0	0	0	0	0	0	0	0	8.9497	0	0	0	0	0	0
YPR060C_id002	25.9527	30.1805	34.2833	14.629	35.5107	52.2272	0	40.4385	32.3182	35.9068	35.947	61.1825	25.6778	46.9778	25.2005	56.0046	59.3172	49.4026	66.9126	31.3832	25.8406	20.5505	19.1838	24.1012
YPR058W_id001	0	46.0055	75.5782	40.0531	59.7427	66.82	62.62	41.8562	0	63.2506	0	36.8552	63.6019	53.7198	42.5587	50.8162	59.5326	57.8734	59.1713	58.7789	56.0339	61.9548	37.9981	0
YPR057W_id001	0	0	0	0	0	25.105	0	0	0	6.46826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR056W_id002	33.0207	26.3296	38.71	23.3064	25.5768	36.8765	40.5287	28.0917	32.7205	29.488	38.317	36.1921	28.3637	22.8711	15.2919	27.566	44.4429	46.4305	34.6479	33.1396	23.6778	23.6467	0	28.9144
YPR056W_id001	0	0	0	0	0	0	0	0	8.37232	0	0	0	0	0	0	5.3024	16.2089	0	8.98283	0	0	0	24.314	0
YPR055W_mRNA	14.2309	7.1667	18.8494	8.15632	17.6366	14.8873	14.3476	8.64765	14.4896	14.2489	18.1985	16.7118	9.16793	15.0869	8.1595	20.1	20.8226	17.8112	9.7094	9.1814	6.24761	14.3506	4.08702	10.0135
YPR053C_mRNA	0	0	63.3685	0	0	97.103	110.66	74.9224	36.1241	108.698	92.7394	46.5724	0	0	0	49.3463	72.3198	33.1319	0	0	51.5485	0	0	25.5109
YPR052C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR050C_mRNA	0	0	111.248	55.5895	128.308	0	0	58.8734	119.09	289.402	98.4936	96.3183	159.682	104.972	127.903	142.198	0	240.842	0	0	0	0	171.356	0
YPR051W_id004	161.528	0	89.7331	50.5811	70.415	0	134.093	0	0	79.9499	67.9576	0	0	86.4441	71.9449	91.3231	0	79.7727	0	105.26	0	111.129	66.959	0
YPR051W_id001	0	77.5519	0	0	0	92.4361	0	58.7258	79.3178	0	46.9641	102.643	56.1631	0	0	0	99.1017	0	81.844	0	80.7685	0	0	87.4849
YPR049C_id001	7.59379	5.73635	4.48221	6.64051	9.77505	6.95106	8.60347	4.96945	8.32657	10.6803	5.80997	8.06703	1.69342	5.72256	4.32824	4.04273	5.98294	3.4118	1.67388	2.63809	3.23122	3.22698	1.50984	6.32977
YPR048W_id006	5.80404	3.5075	10.0205	0	0	7.43791	0	0	7.23918	0	6.9274	12.5957	7.85214	0	5.37572	11.4768	9.51152	24.8599	9.97908	7.33943	4.28076	6.41271	9.00116	11.4351
YPR046W_id009	0	26.542	33.444	33.5634	32.6586	45.0262	36.9646	29.8916	18.0355	27.5327	25.7688	39.6113	15.6684	0	14.5997	0	27.0952	34.2037	15.6481	13.1361	0	23.1078	18.6745	9.88937
YPR045C_id001	0	0	0	0	0	38.2384	42.0409	34.7294	6.72199	0	15.4377	51.4869	0	0	0	0	0	11.686	27.4679	8.52222	0	40.8484	0	0
YPR044C_mRNA	5738.35	4930.08	6742.53	2995.59	5166.37	6226.02	5753.97	5184.78	6504.55	7839.29	5347.33	5725.05	6735.31	7960.64	8341.2	6158.16	5544.06	8001.94	7622.27	8063.54	9478.27	5049.37	5861.79	7630.91
YPR043W_id003	1007.09	706.193	1042.48	570.735	893.223	967.508	833.788	953.41	1107.18	1217.77	1065.35	1069.82	1042.22	1086.82	955.516	890.871	942.089	1073.69	1185.35	1263.26	1069.31	821.929	790.497	1022.54
YPR043W_id001	22.6131	15.52	13.0426	7.97387	23.1883	14.3879	11.492	15.3831	12.7491	10.8771	18.4113	21.0874	12.4372	10.9627	16.0526	14.4503	20.9174	13.2732	14.0787	12.2785	11.7024	18.7271	8.62239	14.1307
YPR041W_id001	0	0	0	105.705	0	0	0	166.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR040W_id001	61.8692	16.7218	0	29.3766	41.467	0	50.4089	54.0175	0	0	52.449	0	45.0778	0	34.4726	54.0005	0	0	42.8685	40.3025	0	0	10.7908	0
YPR040W_id002	0	0	60.4277	0	9.45138	55.8086	0	0	46.4661	57.5956	0	64.1517	0	54.2944	0	0	74.9359	39.5191	0	0	48.7148	42.0148	0	42.0424
YPR037C_id002	237.223	173.558	160.879	85.4435	170.271	198.045	190.969	189.29	117.172	185.723	226.868	158.678	162.348	114.583	158.083	174.864	145.781	151.601	164.143	166.188	165.533	139.627	210.602	156.757
YPR036W-A_id004	3237.13	1812.71	2529.02	1486.71	2573.01	2154.74	2775.17	2504.86	2747.28	2263.42	1850.22	2099.32	1160.5	1057.23	1125.7	1356.17	2637.51	1568.01	1379.53	1064.17	1112.26	1429.67	681.623	1973.62
YPR036W-A_id001	36.4366	60.1381	162.747	57.9701	97.9262	56.6711	151.588	0	35.6758	0	50.0812	109.072	0	45.6226	60.7974	0	130.837	0	55.1697	0	49.2817	46.4323	0	0
YPR036W_id004	304.015	284.06	366.067	236.274	290.088	376.667	441.141	317.65	354.913	432.73	352.918	428.744	371.988	231.013	307.706	242.768	242.075	219.868	310.314	335.928	315.271	231.785	263.132	352.156
YPR036W_id001	69.6929	27.4322	68.3611	5.02405	95.1927	18.4259	0	0	0	0	120.369	5.70549	42.7586	32.7403	0	65.9683	86.4718	83.6561	0	0	60.7842	58.7088	61.2586	24.7543
YPR035W_id002	1440.09	1011.25	1359.99	763.782	1220.74	1383.46	1203.15	1005.44	868.666	1371.56	1525.32	1378.37	1801.91	806.991	1093.17	1096.44	1729.75	1059.5	1059.28	1526.01	1213.74	1258.83	1617.48	1507.59
YPR035W_id001	0	0	0	0	0	0	0	0	210.316	0	0	0	0	0	0	0	0	0	0	75.8927	0	0	0	0
YPR033C_id003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.844	0	0	0	0	0	0	0	0	0
YPR033C_id001	204.865	129.764	194.055	127.626	211.708	153.747	179.214	169.955	183.649	182.634	192.373	212.128	121.732	152.975	0	179.903	156.395	177.131	148.282	132.173	123.177	121.844	105.247	149.166
YPR032W_mRNA	8.40568	8.99535	17.4684	7.02572	16.9281	15.3885	18.6994	9.53464	11.857	10.8863	16.0243	18.6563	12.1841	11.852	10.3805	16.6213	20.0886	14.3195	14.7198	13.2866	7.74949	9.67415	12.0703	13.1107
YPR031W_mRNA	15.0056	4.53411	13.4332	6.02024	9.29833	7.32564	9.20877	4.25526	7.12991	3.65816	6.96498	6.90767	4.83351	16.9263	9.26552	15.825	7.17234	17.5288	6.68881	7.22865	2.76684	3.68428	1.72381	7.88376
YPR028W_id001	0	3.73495	0	3.37295	0	21.1935	0	0	5.08381	19.3578	0	0	27.3048	30.7093	9.59202	19.2741	31.1093	23.0877	0	0	22.5962	10.8557	4.9944	16.9689
YPR027C_mRNA	99.2034	43.9293	39.3728	61.759	66.7713	34.444	44.0854	46.563	51.8094	40.6548	85.0603	57.3651	46.2792	48.741	34.852	54.114	63.0668	56.6101	52.28	33.988	22.0763	53.5435	17.6838	101.095
YPR026W_mRNA	33.0402	22.7301	13.5816	15.386	26.3231	13.5016	28.242	19.5754	17.8716	10.2482	20.5391	13.9681	14.8237	8.93202	9.28987	15.75	18.7334	13.7842	12.3984	20.7837	9.791	11.4078	11.6917	18.5988
YPR025C_id002	0	24.5382	0	17.5437	19.7417	0	0	18.069	28.9399	27.4122	0	27.1135	0	0	15.0433	0	17.9152	0	13.1272	0	5.75921	16.1046	10.7644	0
YPR024W_id004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5903	0	0	0	0	0	54.3678	0
YPR023C_id002	109.407	96.5997	114.478	66.5062	136.03	123.558	121.64	128.131	81.6269	93.5251	149.803	116.333	70.0254	46.4223	68.433	60.4068	82.8617	52.5601	62.4311	51.3358	36.6787	79.8023	39.1743	51.7891
YPR023C_id001	0	0	0	0	0	0	0	0	19.476	0	0	0	0	7.91908	0	0	11.6342	0	0	0	0	0	0	0
YPR022C_mRNA	20.9155	11.4906	21.277	14.4093	25.9209	23.7865	19.2534	15.0975	20.8924	15.6444	15.1295	20.0067	17.1492	18.6258	14.0888	14.4127	26.6157	21.5943	16.3458	11.4496	12.2708	15.1725	7.64502	18.7308
YPR021C_mRNA	12.1864	6.75076	7.79237	7.60534	7.55135	10.4113	11.9658	7.60271	3.61896	4.45629	12.9289	11.2197	10.206	6.51136	9.02964	16.868	15.8102	11.8629	8.53617	6.60434	5.24301	8.22821	4.89977	10.4041
YPR020W_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR018W_id003	30.2498	8.03953	10.718	0	16.4185	22.7963	0	16.9479	0	15.3544	9.39547	21.3046	13.6779	0	0	14.9877	0	0	0	0	7.9861	8.97258	8.3962	13.8666
YPR017C_id001	68.9871	49.9415	85.4683	28.8307	72.1377	99.9844	63.5047	53.7987	58.9	42.0452	45.7441	51.0387	0	40.9565	55.9091	45.4714	41.2177	58.7614	32.9477	0	29.1507	47.6386	29.7189	59.4643
YPR016W-A_mRNA	0	0	79.0162	0	0	0	0	0	146.788	0	0	81.2643	0	0	0	0	0	0	0	0	0	0	0	0
YPR016C_id001	177.86	109.164	204.104	109.372	169.746	0	173.959	0	168.36	174.213	192.699	198.946	173.408	224.856	238.277	60.557	149.64	267.438	239.665	123.357	166.904	133.055	150.504	183.032
YPR016C_id002	0	0	0	0	0	173.523	0	141.974	0	0	0	0	0	0	0	168.891	0	0	0	0	0	0	0	0
YPR015C_id001	35.9706	39.7132	39.8091	14.8014	48.8652	37.9916	43.3003	23.5395	36.9766	60.7093	33.0251	21.8356	5.34766	12.3203	12.8139	10.9427	11.3361	8.08057	10.5719	12.4962	10.2038	7.64285	7.15189	10.903
YNCP0026W_ncRNA	6.85335	5.17702	9.86009	0	9.55512	9.40993	6.30872	5.83036	0	3.13266	3.40825	13.5208	3.31133	6.10308	0	3.38793	3.50972	10.0072	0	3.09511	0	9.46507	0	3.37562
YPR014C_mRNA	99.8177	37.7012	95.7402	66.7445	46.3895	114.212	206.742	42.4591	177.856	136.88	49.6405	98.4642	0	66.6677	0	49.3445	51.1184	24.2921	71.5083	22.5399	0	0	0	24.5826
YPR013C_id002	0	0	0.001435	0	32.6358	0	0	0	0	61.5117	58.4057	72.4054	29.5546	0	43.0571	55.6384	0	0	33.1694	0	19.1736	27.0331	0	29.145
YPR013C_id001	76.5936	43.8899	58.2965	39.1561	35.8739	59.869	63.2198	62.2175	45.1062	0	0	0	0	33.5357	0	0	39.9541	33.0535	9.2664	17.1203	0	0	19.405	10.8893
YPR012W_id002	109.985	30.0038	0	0	0	0	0	0	60.0016	0	0	0	0	0	0	0	0	0	0	0	29.038	0	0	0
YPR012W_id001	20.4764	3.95385	18.1676	0	4.05433	25.2191	8.98142	2.08528	0	14.8214	15.8182	25.7257	10.1664	4.95779	9.55088	16.1442	10.3245	7.00915	0	11.6429	9.94698	8.21722	0	0
YPR011C_id002	0	52.0359	0	8.21937	37.4848	0	56.7774	0	41.6816	0	64.3215	0	22.2394	37.0826	10.378	0	33.3166	38.0373	54.7282	0	20.8415	37.1442	0	0
YPR011C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR010C_id001	0	9.19027	0	0	0	10.2858	32.0814	7.5301	0	0	0	55.2337	50.0159	13.6886	0	0	51.4235	0	7.40057	0	0	0	6.13323	0
YPR009W_id002	30.4464	0	22.4636	11.0391	0	0	0	0	0	0	13.4617	0	0	0	62.9067	62.5198	71.7887	78.1814	0	43.0295	0	48.0043	0	36.6248
YPR008W_id001	0	0	59.5481	0	12.3802	0	11.9263	0	0	0	0	48.4489	45.2013	6.94463	0	0	0	22.2224	0	0	0	0	30.0426	0
YPR007C_mRNA	1.11419	5.89164	1.06868	2.23507	0	2.03978	7.17955	1.89576	4.9632	2.03719	4.43281	3.29726	1.07669	1.98444	0	1.1016	2.28239	0	0	0	0	3.0776	0	5.48796
YPR006C_mRNA	31.0881	26.5471	33.7075	17.1723	51.5101	33.4059	36.083	26.4477	33.7175	21.0066	28.2322	17.3333	20.8986	9.62949	15.0229	18.7092	19.3818	10.5262	15.493	31.7427	14.9537	14.9341	5.8228	18.6413
YPR004C_id001	130.153	107.682	105.021	84.266	94.092	105.9	125.515	112.483	90.1866	88.7672	127.399	144.692	87.841	88.3085	97.5869	100.086	93.1037	86.4768	104.587	69.0432	57.1395	85.5967	49.8389	0
YPR003C_id001	23.7513	16.6128	28.6873	9.41135	23.7118	17.7149	26.7225	18.7093	18.0253	21.7134	28.8733	22.5615	15.3012	22.7179	19.5543	21.7433	36.9409	17.1266	20.1661	12.713	12.9761	16.1988	15.9162	19.9311
YPR002C-A_id001	192.944	146.974	151.425	129.394	177.743	148.484	142.199	196.295	151.771	117.2	152.611	160.651	232.23	259.867	71.6506	359.141	115.446	307.106	352.472	261.731	135.396	304.492	151.284	194.745
YPR002W_id001	16.7576	0	0	13.6064	10.0131	0	0	11.2014	0	0	0	0	0	9.59343	0	0	0	0	0	0	0	0	0	0
YPR001W_id001	16.9181	6.38999	17.5793	6.59899	13.1043	15.4862	16.8715	14.3928	11.3043	7.73326	9.81585	13.9073	5.44956	12.555	6.52902	9.75733	5.77605	6.86211	5.38665	3.82029	3.89935	6.4904	12.1469	8.33303
YPL001W_id003	12.2813	0	23.5591	10.9494	30.4406	0	24.4948	13.9307	0	0	0	22.2103	11.8679	0	0	0	0	19.9254	0	14.7906	0	15.0769	3.52709	18.1474
YPL001W_id001	0	24.5133	0	0	0	20.4216	0	0	18.0691	27.8122	30.259	0	0	16.2553	9.3925	22.0576	18.6959	0	21.3101	0	13.0889	0	0	0
YPL002C_id002	56.4336	40.1955	60.6238	0	34.9138	39.2575	54.0269	30.7263	26.1442	31.4578	44.8657	28.9477	32.7204	46.2345	22.9984	35.7098	46.2413	39.5537	31.7681	28.5446	27.0546	35.3327	25.2834	0
YPL003W_id003	70.9358	28.9194	66.4559	24.4511	0	63.4232	75.9286	60.3474	48.4999	29.7488	35.3582	44.2637	46.2301	26.4438	41.2541	34.8098	52.379	51.3882	0	34.2715	44.1057	33.4156	28.4265	27.6321
YPL004C_id001	124.521	131.861	162.689	82.9432	162.12	295.03	0	234.776	264.728	186.164	32.5304	81.3854	132.921	213.666	198.117	194.259	327.326	126.526	201.912	171.54	179.08	271.003	65.2001	263.407
YPL005W_id002	0	0	20.4571	10.2999	0	0	13.0889	9.07233	0	0	7.07121	7.01302	0	0	7.68224	7.02904	8.49535	13.8414	11.318	0	2.18481	0	4.08356	7.0035
YPL005W_id001	14.0852	9.7533	0	0	13.092	11.8186	0	0	16.7314	9.65748	0	0	13.6111	9.40742	0	0	0	0	0	4.24078	0	7.56501	0	0
YPL007C_id002	0	0	14.925	0	0	0	16.5278	13.238	0	0	0	21.2534	12.7235	0	16.6296	0	0	8.34999	9.14666	7.5681	0	0	0	0
YPL008W_id001	18.6636	0	17.9012	11.9805	0	0	13.7443	15.8777	15.9624	12.9673	0	22.0926	10.8212	12.6315	0	3.61563	0	15.2613	0	0	7.57091	12.3725	0	12.5021
YPL009C_id001	48.2892	33.5572	59.2798	43.0494	55.6501	51.7827	43.264	52.5756	64.8132	54.7371	60.193	65.9724	26.7171	39.5076	37.5411	43.9212	50.717	41.3638	30.7482	36.0394	28.4905	35.5668	22.1888	30.4426
YPL010W_id002	196.276	0	163.23	70.0972	0	145.283	0	0	0	0	0	163.478	107.252	73.5478	0	0	112.587	0	0	108.74	0	142.834	84.5558	109.159
YPL010W_id001	0	123.146	77.469	29.5077	126.741	0	136.421	176.533	187.491	149.034	168.041	57.8184	0	47.5245	96.2044	152.384	83.0857	161.579	172.702	0	87.4443	0	0	0
YPL011C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.3209	0	0	0
YPL012W_id003	0	8.32149	16.3773	8.1026	12.287	10.5878	0	15.9318	16.1934	11.5814	13.696	23.3632	13.3065	29.4301	27.0381	38.12	18.0527	33.122	0	10.4476	0	12.6784	9.0166	0
YPL014W_id002	0	0	27.2008	20.4473	36.6553	55.7147	0	21.5434	39.0333	0	38.034	51.4055	25.9299	35.0689	0	39.1052	0	34.4196	37.6129	18.4999	23.4793	25.0109	27.3801	50.2857
YPL015C_id002	150.785	119.441	120.688	87.4745	101.263	119.46	120.674	97.9139	113.479	67.9917	96.5256	161.468	46.9829	86.3298	42.3458	82.1642	130.18	83.5799	64.7907	47.2556	48.1057	58.3432	23.2268	89.8916
YPL016W_mRNA	18.3825	8.98518	10.3715	7.95348	14.0711	10.8878	7.46546	12.4189	10.1153	11.8625	11.8306	13.8666	6.26957	7.22212	4.00611	11.2255	5.53766	11.5789	7.7465	4.39515	4.98456	5.47582	3.7266	3.72825
YPL017C_mRNA	5.07104	10.4094	0	7.17913	7.67224	7.38288	13.5262	0	10.6476	0	0	0	0	12.1372	0	0	7.67022	3.43915	4.24014	11.6595	4.84446	14.0267	4.0419	8.41563
YPL018W_id003	0	0	15.0655	0	0	0	0	0	0	0	0	13.5574	32.2541	0	0	0	0	24.6454	0	0	0	0	0	0
YPL018W_id001	10.3939	4.62507	0	5.95832	7.8837	14.0189	7.78189	11.4338	8.99905	14.9196	14.3225	0	0	26.9055	22.2288	14.2371	18.0077	0	19.4604	10.3386	20.1014	19.8591	23.2126	15.7502
YPL019C_id004	32.9817	0	22.596	0	0	18.6892	0	0	21.6879	0	0	0	0	139.862	0	0	86.339	0	0	0	0	0	0	0
YPL020C_id002	30.6169	0	0	0	0	0	0	14.0838	52.6051	0	0	0	0	32.1339	0	0	0	0	0	18.7655	0	20.1355	0	0
YPL021W_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07714	0	0	0	0	0
YPL022W_id001	30.9687	0	0	0	0	14.2994	10.5663	0	3.67387	0	31.3425	25.7252	0	4.43785	0	11.0952	35.0581	22.2133	23.3533	16.6852	0	0	3.98705	5.85438
YPL024W_id001	52.1793	20.0979	44.6353	31.7863	39.4902	42.2625	62.6319	41.3208	20.2824	28.0238	26.5698	37.9129	29.6391	18.3727	11.3352	29.0079	34.6378	0	20.9981	26.9745	7.96098	18.1777	0	22.284
YPL025C_id002	0	0	50.3586	26.3303	58.5612	36.0446	53.164	0	46.7754	0	41.7768	33.6644	2.5368	4.67555	0	0	2.68879	2.55548	0	0	0	0	0	0
YPL026C_id005	52.5395	21.7341	35.9952	0	38.37	0	40.3035	0	28.9762	0	0	33.3174	44.7268	0	27.807	33.3935	0	0	0	0	20.7591	0	0	0
YPL027W_mRNA	8.1875	9.27727	0	2.73734	11.4152	3.74726	3.76842	3.48269	10.9414	0	4.07174	4.03824	0	3.64559	0	0	4.19296	0	3.91029	0	0	11.3077	3.52709	0
YPL028W_id005	576.98	366.568	489.432	294.372	452.594	438.085	509.637	397.224	451.637	484.787	499.24	539.546	402.86	357.889	319.714	364.366	305.729	400.957	363.167	356.974	393.572	328.57	349.129	372.898
YPL030W_id004	0	12.208	0	0	0	0	0	0	0	0	0	0	19.221	21.0342	11.5141	0	10.1863	0	14.2493	0	4.58443	0	11.7818	0
YPL030W_id001	18.1065	0	17.3669	12.9143	20.1956	20.9937	23.3346	20.5384	19.3574	23.1741	16.8085	20.2424	0	0	0	22.6756	0	24.6762	0	11.9933	0	8.89125	0	16.6476
YPL031C_id002	66.1941	43.5799	29.7113	24.9162	23.3483	83.6401	41.1745	33.8483	24.1109	79.5457	0	0	0	14.1635	81.074	46.8418	68.0585	24.4586	30.2818	80.2375	23.0884	0	43.132	73.8966
YPR140W_id001	0	0	0	0	0	59.9045	0	41.0236	0	25.1909	46.2493	0	18.3065	0	0	0	37.0427	0	0	0	0	0	0	0
YPL033C_id001	0	2.01214	0	1.7811	0	0	0	2.26607	0	4.87023	0	2.62822	0	0	0	2.63355	0	0	0	0	0	0	0	2.62398
YPL035C_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL034W_id002	0	22.5801	0	0	0	0	0	0	0	15.9406	24.7757	0	0	24.4009	0	0	0	0	19.0346	33.7491	11.4825	27.5219	0	39.2615
YPL034W_id001	40.239	0	31.7844	31.6546	22.0009	17.3333	34.8624	18.1232	23.1965	0	0	46.6975	18.2986	0	13.154	28.0829	33.9411	27.6501	0	0	0	0	14.2755	0
YPL036W_id001	2.90592	1.30737	3.84719	2.68025	5.86151	4.20873	3.184	4.39583	3.57341	4.19149	1.70819	6.19028	2.76973	2.59677	4.61844	3.74261	2.93947	5.57516	3.29853	4.03554	0	3.71724	1.98592	3.17857
YPL037C_id001	549.449	363.173	482.606	264.567	438.545	474.249	476.911	389.957	468.23	518.686	577.684	468.344	548.275	454.734	537.932	487.127	481.721	514.516	527.678	471.995	554.741	438.493	520.984	466.256
YPL038W_id002	51.0498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL039W_id001	48.2973	0	0	0	20.4052	42.1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL039W_id005	0	25.2922	19.2685	0	0	0	28.7663	20.8883	29.8291	20.406	22.2012	22.0185	28.0409	33.792	35.1458	35.3102	34.2933	17.9066	29.8493	20.1615	28.8102	12.331	30.7704	30.7841
YPL041C_id001	8.10544	10.2667	0	3.22668	12.8187	14.0183	11.098	8.23265	4.70935	10.5882	11.4481	0	0	0	0	11.5014	5.01941	20.4079	9.6351	5.77621	6.96737	6.79007	13.1537	0
YPR088C_id001	0	96.4776	0	0	130.639	126.564	97.4282	100.224	0	0	0	137.117	0	0	135.899	0	126.649	0	113.093	97.3967	0	99.5537	0	0
YPL041C_id004	5.47894	0	37.3275	14.2176	0	0	0	10.3612	15.5314	12.2544	30.6282	9.59737	18.8036	20.2165	15.0189	0	18.2995	0	0	0	0	7.05637	0	12.7791
YPL042C_id002	0	18.2419	0	17.6153	30.6079	0	0	20.544	0	24.0836	0	35.7317	13.7893	18.5725	24.3999	21.7051	24.7339	0	0	11.8975	0	21.2236	15.1316	24.8701
YPL043W_id004	0	0	0	0	35.7635	0	34.4869	0	0	0	0	0	23.8322	0	0	0	0	0	58.0301	0	0	0	19.6446	0
YPL043W_id001	28.7946	18.7513	36.1896	25.2293	0	22.7219	0	40.3184	45.1143	32.678	24.6895	39.1781	0	58.3584	35.8661	64.7916	40.6793	69.5925	0	8.96845	44.4677	29.2545	0	35.2124
YPL045W_id003	21.8025	0	0	14.0386	18.0134	0	0	0	0	0	21.6852	24.693	0	0	0	27.1445	18.1955	0	13.8836	0	17.1226	0	4.87007	18.2957
YPL047W_id001	52.019	52.6234	39.1218	0	0	27.1964	40.1079	24.2313	0	59.5823	0	0	17.2145	0	0	0	0	0	29.3406	31.5937	4.84778	0	10.9818	35.4193
YPL046C_id001	0	0	0	0	58.0274	0	0	0	0	0	0	0	0	0	32.7661	0	0	0	0	0	0	34.4883	0	0
YPL046C_id004	17.1237	0	33.1546	37.9164	0	15.5287	0	0	42.7464	9.96375	0	17.0236	0	22.5952	0	62.5324	69.248	28.751	0	0	0	0	0	0
YPL048W_id001	28.7357	84.9258	75.4856	100.911	162.428	117.068	216.797	66.6233	99.2749	0	89.1957	72.1026	89.6943	0	52.8502	0	104.278	23.5317	88.2357	0	43.4263	70.7573	52.3465	71.4459
YPL048W_id003	358.881	201.129	291.192	137.897	205.407	249.759	142.979	211.528	242.416	373.077	333.908	321.195	221.711	216.928	203.74	308.085	231.264	231.1	180.32	280.027	284.43	196.934	260.954	181.123
YPL049C_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL049C_id001	169.239	104.683	142.329	70.5223	117.408	165.017	171.594	113.721	140.942	130.052	148.812	150.007	165.912	145.251	152.206	157.625	175.852	157.583	154.626	109.663	162.811	127.593	141.586	147.387
YPL050C_id007	104.08	0	122.774	0	46.6325	0	0	0	115.395	126.771	118.22	129.273	88.3526	88.206	84.683	137.101	86.5713	56.1183	97.5216	0	73.0537	78.5699	0	0
YPL050C_id001	21.0951	80.2253	0	87.2862	69.4679	125.995	99.2415	95.2334	0	0	0	0	0	0	0	0	24.3025	32.3685	0	68.6312	0	0	60.5339	65.034
YPL051W_id001	0	36.3014	0	29.9369	60.6197	66.27	0	61.324	0	0	71.6962	0	0	0	41.3302	54.3	0	0	0	40.4798	0	0	26.7485	0
YPL053C_id002	122.374	87.8191	0	64.4387	66.2144	67.2096	0	0	92.6698	82.5068	30.02	0	63.5618	0	0	52.9331	70.5034	83.3878	56.9836	46.9765	47.9487	0	39.538	75.344
YPL054W_id001	46.5843	17.5949	32.6518	16.7727	29.9765	39.3613	31.3371	15.2426	38.3097	18.0177	28.5131	31.8133	45.0163	12.7645	11.6164	10.6287	62.3943	20.9298	17.1141	50.1686	24.7775	21.4457	16.9807	51.1852
YPL055C_id002	65.4907	0	65.4033	0	0	0	0	48.967	0	63.0693	0	86.5718	0	0	0	46.3085	105.349	58.7943	55.9377	0	0	0	72.2654	0
YPL055C_id001	0	60.8231	0	44.1769	61.9649	79.4957	88.1037	0	52.682	0	95.1951	0	76.9109	69.9702	73.6532	0	0	0	0	55.1952	94.423	44.217	0	41.43
YPL056C_id002	0	0	21.7097	0	0	23.7031	0	0	0	0	0	0	0	0	0	0	0	0	21.9609	0	0	0	0	0
YPL057C_id001	98.2704	65.7766	0	0	79.7787	86.537	70.9947	0	77.5756	84.1525	85.3696	95.7108	99.7708	0	122.126	138.975	224.237	135.622	127.136	123.593	88.3052	144.31	76.0938	166.654
YPL059W_id004	111.626	80.2566	110.638	70.5718	154.156	117.31	94.2049	89.7876	79.1585	101.58	116.221	122.701	72.8492	93.9874	104.735	124.971	150.567	105.633	93.6109	139.59	97.3024	111.057	97.4276	141.729
YPL060W_id001	18.8604	14.2472	15.3069	9.70097	0	14.6081	0	14.8109	0	14.5895	17.316	0	8.41179	11.6278	0	0	13.3736	0	2.77156	0	0	0	6.2499	8.57509
YPL060W_id006	0	0	0	0	11.5693	0	15.7546	0	16.6337	0	0	12.2783	0	0	10.0874	21.536	0	9.08749	0	4.21601	4.30326	11.4603	0	0
YPL061W_id001	644.012	299.835	288.682	443.81	598.599	298.361	609.771	485.266	547.993	300.384	439.234	298.192	1397.08	845.048	927.596	997.976	1006.93	1116.94	1100.99	994.823	1409.22	1040.7	1013.48	928.319
YPL062W_id001	23.3655	8.82516	7.47035	10.4158	18.0982	17.8232	32.263	26.5037	10.4082	14.2404	15.4932	15.3658	0	6.93586	3.60687	3.85022	3.98863	3.79088	0	0	0	0	0	7.67245
