transcript_id	protein_id	denovo_feature_id	best_hit_id	annotation_status
TRINITY_DN1164_c0_g1_i1	TRINITY_DN1164_c0_g1_i1.p1	TRINITY_DN1164_c0_g1_i1	YDL218W	homology_hit_with_go
TRINITY_DN1165_c0_g1_i1	TRINITY_DN1165_c0_g1_i1.p1	TRINITY_DN1165_c0_g1_i1	YJR084W	homology_hit_with_go
TRINITY_DN1166_c0_g1_i1	TRINITY_DN1166_c0_g1_i1.p1	TRINITY_DN1166_c0_g1_i1	YPL203W	homology_hit_with_go
TRINITY_DN1167_c0_g1_i1	TRINITY_DN1167_c0_g1_i1.p1	TRINITY_DN1167_c0_g1_i1	YLL031C	homology_hit_with_go
TRINITY_DN1168_c0_g1_i1	TRINITY_DN1168_c0_g1_i1.p1	TRINITY_DN1168_c0_g1_i1	YKL197C	homology_hit_with_go
TRINITY_DN116_c0_g1_i1	TRINITY_DN116_c0_g1_i1.p1	TRINITY_DN116_c0_g1_i1	YGL062W	homology_hit_with_go
TRINITY_DN116_c0_g1_i2	TRINITY_DN116_c0_g1_i2.p1	TRINITY_DN116_c0_g1_i2	YGL062W	homology_hit_with_go
TRINITY_DN116_c0_g1_i3	TRINITY_DN116_c0_g1_i3.p1	TRINITY_DN116_c0_g1_i3	YBR218C	homology_hit_with_go
TRINITY_DN1170_c0_g1_i1	TRINITY_DN1170_c0_g1_i1.p1	TRINITY_DN1170_c0_g1_i1	YKR088C	homology_hit_with_go
TRINITY_DN1171_c0_g1_i1	TRINITY_DN1171_c0_g1_i1.p1	TRINITY_DN1171_c0_g1_i1	YMR207C	homology_hit_with_go
TRINITY_DN1172_c0_g1_i1	TRINITY_DN1172_c0_g1_i1.p1	TRINITY_DN1172_c0_g1_i1	YKL124W	homology_hit_with_go
TRINITY_DN1173_c0_g1_i1	TRINITY_DN1173_c0_g1_i1.p1	TRINITY_DN1173_c0_g1_i1	YKL098W	homology_hit_with_go
TRINITY_DN1174_c0_g1_i1	TRINITY_DN1174_c0_g1_i1.p1	TRINITY_DN1174_c0_g1_i1	YNL262W	homology_hit_with_go
TRINITY_DN1175_c0_g1_i1	TRINITY_DN1175_c0_g1_i1.p1	TRINITY_DN1175_c0_g1_i1	YKL082C	homology_hit_with_go
TRINITY_DN1176_c0_g1_i1	TRINITY_DN1176_c0_g1_i1.p1	TRINITY_DN1176_c0_g1_i1	YDR303C	homology_hit_with_go
TRINITY_DN1177_c0_g1_i1	TRINITY_DN1177_c0_g1_i1.p1	TRINITY_DN1177_c0_g1_i1	YOL025W	homology_hit_with_go
TRINITY_DN1179_c0_g1_i1	TRINITY_DN1179_c0_g1_i1.p1	TRINITY_DN1179_c0_g1_i1		no_hit
TRINITY_DN117_c0_g1_i1	TRINITY_DN117_c0_g1_i1.p1	TRINITY_DN117_c0_g1_i1	YIL169C	homology_hit_with_go
TRINITY_DN117_c0_g1_i2	TRINITY_DN117_c0_g1_i2.p1	TRINITY_DN117_c0_g1_i2	YIL169C	homology_hit_with_go
TRINITY_DN117_c0_g1_i3	TRINITY_DN117_c0_g1_i3.p1	TRINITY_DN117_c0_g1_i3	YIL169C	homology_hit_with_go
TRINITY_DN117_c0_g1_i4	TRINITY_DN117_c0_g1_i4.p1	TRINITY_DN117_c0_g1_i4	YIL169C	homology_hit_with_go
TRINITY_DN117_c1_g1_i1	TRINITY_DN117_c1_g1_i1.p1	TRINITY_DN117_c1_g1_i1	YOL155C	homology_hit_with_go
TRINITY_DN117_c1_g1_i2	TRINITY_DN117_c1_g1_i2.p1	TRINITY_DN117_c1_g1_i2	YOL155C	homology_hit_with_go
TRINITY_DN1180_c0_g1_i1	TRINITY_DN1180_c0_g1_i1.p1	TRINITY_DN1180_c0_g1_i1	YOL140W	homology_hit_with_go
TRINITY_DN1181_c0_g1_i1	TRINITY_DN1181_c0_g1_i1.p1	TRINITY_DN1181_c0_g1_i1	YKR095W	homology_hit_with_go
TRINITY_DN1182_c0_g1_i1	TRINITY_DN1182_c0_g1_i1.p1	TRINITY_DN1182_c0_g1_i1	YGR157W	homology_hit_with_go
TRINITY_DN1183_c0_g1_i1	TRINITY_DN1183_c0_g1_i1.p1	TRINITY_DN1183_c0_g1_i1	YHR005C-A	homology_hit_with_go
TRINITY_DN1184_c0_g1_i1	TRINITY_DN1184_c0_g1_i1.p1	TRINITY_DN1184_c0_g1_i1	YPL171C	homology_hit_with_go
TRINITY_DN1185_c0_g1_i1	TRINITY_DN1185_c0_g1_i1.p1	TRINITY_DN1185_c0_g1_i1	YER071C	homology_hit_with_go
TRINITY_DN1186_c0_g1_i1	TRINITY_DN1186_c0_g1_i1.p1	TRINITY_DN1186_c0_g1_i1	YGL178W	homology_hit_with_go
TRINITY_DN1187_c0_g1_i1	TRINITY_DN1187_c0_g1_i1.p1	TRINITY_DN1187_c0_g1_i1	YGL054C	homology_hit_with_go
TRINITY_DN1188_c0_g1_i1	TRINITY_DN1188_c0_g1_i1.p1	TRINITY_DN1188_c0_g1_i1	YOR336W	homology_hit_with_go
TRINITY_DN1189_c0_g1_i1	TRINITY_DN1189_c0_g1_i1.p1	TRINITY_DN1189_c0_g1_i1	YPL077C	homology_hit_with_go
TRINITY_DN118_c0_g1_i1	TRINITY_DN118_c0_g1_i1.p1	TRINITY_DN118_c0_g1_i1	YKL079W	homology_hit_with_go
TRINITY_DN1190_c0_g1_i1	TRINITY_DN1190_c0_g1_i1.p1	TRINITY_DN1190_c0_g1_i1	YJL023C	homology_hit_with_go
TRINITY_DN1191_c0_g1_i1	TRINITY_DN1191_c0_g1_i1.p1	TRINITY_DN1191_c0_g1_i1	YPR048W	homology_hit_with_go
TRINITY_DN1192_c0_g1_i1	TRINITY_DN1192_c0_g1_i1.p1	TRINITY_DN1192_c0_g1_i1	YML093W	homology_hit_with_go
TRINITY_DN1195_c0_g1_i1	TRINITY_DN1195_c0_g1_i1.p1	TRINITY_DN1195_c0_g1_i1	YML029W	homology_hit_with_go
TRINITY_DN1197_c0_g1_i1	TRINITY_DN1197_c0_g1_i1.p1	TRINITY_DN1197_c0_g1_i1	YKL135C	homology_hit_with_go
TRINITY_DN1198_c0_g1_i1	TRINITY_DN1198_c0_g1_i1.p1	TRINITY_DN1198_c0_g1_i1	YBR150C	homology_hit_with_go
TRINITY_DN1199_c0_g1_i1	TRINITY_DN1199_c0_g1_i1.p1	TRINITY_DN1199_c0_g1_i1	YGR019W	homology_hit_with_go
TRINITY_DN119_c0_g1_i1	TRINITY_DN119_c0_g1_i1.p1	TRINITY_DN119_c0_g1_i1	YER040W	homology_hit_with_go
TRINITY_DN11_c0_g1_i1	TRINITY_DN11_c0_g1_i1.p1	TRINITY_DN11_c0_g1_i1	YMR230W	homology_hit_with_go
TRINITY_DN1200_c0_g1_i1	TRINITY_DN1200_c0_g1_i1.p1	TRINITY_DN1200_c0_g1_i1	YLL043W	homology_hit_with_go
TRINITY_DN1201_c0_g1_i1	TRINITY_DN1201_c0_g1_i1.p1	TRINITY_DN1201_c0_g1_i1	YHR171W	homology_hit_with_go
TRINITY_DN1202_c0_g1_i1	TRINITY_DN1202_c0_g1_i1.p1	TRINITY_DN1202_c0_g1_i1	YGL112C	homology_hit_with_go
TRINITY_DN1203_c0_g1_i1	TRINITY_DN1203_c0_g1_i1.p1	TRINITY_DN1203_c0_g1_i1	YAL019W	homology_hit_with_go
TRINITY_DN1205_c0_g1_i1	TRINITY_DN1205_c0_g1_i1.p1	TRINITY_DN1205_c0_g1_i1	YMR137C	homology_hit_with_go
TRINITY_DN1207_c0_g1_i1	TRINITY_DN1207_c0_g1_i1.p1	TRINITY_DN1207_c0_g1_i1	YNL123W	homology_hit_with_go
TRINITY_DN1208_c0_g1_i1	TRINITY_DN1208_c0_g1_i1.p1	TRINITY_DN1208_c0_g1_i1	YLR024C	homology_hit_with_go
TRINITY_DN120_c0_g1_i1	TRINITY_DN120_c0_g1_i1.p1	TRINITY_DN120_c0_g1_i1	YEL001C	homology_hit_with_go
TRINITY_DN1210_c0_g1_i1	TRINITY_DN1210_c0_g1_i1.p1	TRINITY_DN1210_c0_g1_i1	YIL074C	homology_hit_with_go
TRINITY_DN1212_c0_g1_i1	TRINITY_DN1212_c0_g1_i1.p1	TRINITY_DN1212_c0_g1_i1	YJL059W	homology_hit_with_go
TRINITY_DN1213_c0_g1_i1	TRINITY_DN1213_c0_g1_i1.p1	TRINITY_DN1213_c0_g1_i1	YGL150C	homology_hit_with_go
TRINITY_DN1214_c0_g1_i1	TRINITY_DN1214_c0_g1_i1.p1	TRINITY_DN1214_c0_g1_i1	YKL182W	homology_hit_with_go
TRINITY_DN1215_c0_g1_i1	TRINITY_DN1215_c0_g1_i1.p1	TRINITY_DN1215_c0_g1_i1	YAL041W	homology_hit_with_go
TRINITY_DN1216_c0_g1_i1	TRINITY_DN1216_c0_g1_i1.p1	TRINITY_DN1216_c0_g1_i1	YER173W	homology_hit_with_go
TRINITY_DN1219_c0_g1_i1	TRINITY_DN1219_c0_g1_i1.p1	TRINITY_DN1219_c0_g1_i1	YBR247C	homology_hit_with_go
TRINITY_DN121_c0_g1_i1	TRINITY_DN121_c0_g1_i1.p1	TRINITY_DN121_c0_g1_i1	YKR079C	homology_hit_with_go
TRINITY_DN1220_c0_g1_i1	TRINITY_DN1220_c0_g1_i1.p1	TRINITY_DN1220_c0_g1_i1	YPL229W	homology_hit_with_go
TRINITY_DN1221_c0_g1_i1	TRINITY_DN1221_c0_g1_i1.p1	TRINITY_DN1221_c0_g1_i1	YBR059C	homology_hit_with_go
TRINITY_DN1222_c0_g1_i1	TRINITY_DN1222_c0_g1_i1.p1	TRINITY_DN1222_c0_g1_i1	YDR519W	homology_hit_with_go
TRINITY_DN1223_c0_g1_i1	TRINITY_DN1223_c0_g1_i1.p1	TRINITY_DN1223_c0_g1_i1	YOR124C	homology_hit_with_go
TRINITY_DN1224_c0_g1_i1	TRINITY_DN1224_c0_g1_i1.p1	TRINITY_DN1224_c0_g1_i1	YAL019W	homology_hit_with_go
TRINITY_DN1228_c0_g1_i1	TRINITY_DN1228_c0_g1_i1.p1	TRINITY_DN1228_c0_g1_i1	YKL201C	homology_hit_with_go
TRINITY_DN1229_c0_g1_i1	TRINITY_DN1229_c0_g1_i1.p3	TRINITY_DN1229_c0_g1_i1	YBL006W-A	homology_hit
TRINITY_DN122_c0_g1_i1	TRINITY_DN122_c0_g1_i1.p1	TRINITY_DN122_c0_g1_i1	YPR163C	homology_hit_with_go
TRINITY_DN1231_c0_g1_i1	TRINITY_DN1231_c0_g1_i1.p1	TRINITY_DN1231_c0_g1_i1	YNR011C	homology_hit_with_go
TRINITY_DN1232_c0_g1_i1	TRINITY_DN1232_c0_g1_i1.p1	TRINITY_DN1232_c0_g1_i1	YGL156W	homology_hit_with_go
TRINITY_DN1234_c0_g1_i1	TRINITY_DN1234_c0_g1_i1.p1	TRINITY_DN1234_c0_g1_i1		no_hit
TRINITY_DN1235_c0_g1_i1	TRINITY_DN1235_c0_g1_i1.p1	TRINITY_DN1235_c0_g1_i1	YML081W	homology_hit_with_go
TRINITY_DN1236_c0_g1_i1	TRINITY_DN1236_c0_g1_i1.p1	TRINITY_DN1236_c0_g1_i1	YER024W	homology_hit_with_go
TRINITY_DN1237_c0_g1_i1	TRINITY_DN1237_c0_g1_i1.p1	TRINITY_DN1237_c0_g1_i1	YNL088W	homology_hit_with_go
TRINITY_DN1238_c0_g1_i1	TRINITY_DN1238_c0_g1_i1.p1	TRINITY_DN1238_c0_g1_i1	YLR262C-A	homology_hit_with_go
TRINITY_DN1239_c0_g1_i1	TRINITY_DN1239_c0_g1_i1.p1	TRINITY_DN1239_c0_g1_i1	YOR233W	homology_hit_with_go
TRINITY_DN123_c0_g1_i1	TRINITY_DN123_c0_g1_i1.p1	TRINITY_DN123_c0_g1_i1	YHR201C	homology_hit_with_go
TRINITY_DN1241_c0_g1_i1	TRINITY_DN1241_c0_g1_i1.p1	TRINITY_DN1241_c0_g1_i1		no_hit
TRINITY_DN1242_c0_g1_i1	TRINITY_DN1242_c0_g1_i1.p1	TRINITY_DN1242_c0_g1_i1	YMR218C	homology_hit_with_go
TRINITY_DN1243_c0_g1_i1	TRINITY_DN1243_c0_g1_i1.p2	TRINITY_DN1243_c0_g1_i1	YBR098W	homology_hit_with_go
TRINITY_DN1245_c0_g1_i1	TRINITY_DN1245_c0_g1_i1.p1	TRINITY_DN1245_c0_g1_i1	YOR011W	homology_hit_with_go
TRINITY_DN1246_c0_g1_i1	TRINITY_DN1246_c0_g1_i1.p1	TRINITY_DN1246_c0_g1_i1	YBL101C	homology_hit_with_go
TRINITY_DN1248_c0_g1_i1	TRINITY_DN1248_c0_g1_i1.p1	TRINITY_DN1248_c0_g1_i1	YMR190C	homology_hit_with_go
TRINITY_DN1249_c0_g1_i1	TRINITY_DN1249_c0_g1_i1.p1	TRINITY_DN1249_c0_g1_i1	YMR081C	homology_hit_with_go
TRINITY_DN124_c0_g1_i1	TRINITY_DN124_c0_g1_i1.p1	TRINITY_DN124_c0_g1_i1	YIL156W-B	homology_hit_with_go
TRINITY_DN1250_c0_g1_i1	TRINITY_DN1250_c0_g1_i1.p1	TRINITY_DN1250_c0_g1_i1	YHR166C	homology_hit_with_go
TRINITY_DN1251_c0_g1_i1	TRINITY_DN1251_c0_g1_i1.p1	TRINITY_DN1251_c0_g1_i1	YJR092W	homology_hit_with_go
TRINITY_DN1252_c0_g1_i1	TRINITY_DN1252_c0_g1_i1.p1	TRINITY_DN1252_c0_g1_i1	YCL033C	homology_hit_with_go
TRINITY_DN1253_c0_g1_i1	TRINITY_DN1253_c0_g1_i1.p1	TRINITY_DN1253_c0_g1_i1	YDR441C	homology_hit_with_go
TRINITY_DN1254_c0_g1_i1	TRINITY_DN1254_c0_g1_i1.p1	TRINITY_DN1254_c0_g1_i1	YPR055W	homology_hit_with_go
TRINITY_DN1256_c0_g1_i1	TRINITY_DN1256_c0_g1_i1.p1	TRINITY_DN1256_c0_g1_i1	YOL005C	homology_hit_with_go
TRINITY_DN1257_c0_g1_i1	TRINITY_DN1257_c0_g1_i1.p1	TRINITY_DN1257_c0_g1_i1	YOR316C	homology_hit_with_go
TRINITY_DN1259_c0_g1_i1	TRINITY_DN1259_c0_g1_i1.p1	TRINITY_DN1259_c0_g1_i1	YOR158W	homology_hit_with_go
TRINITY_DN125_c0_g1_i1	TRINITY_DN125_c0_g1_i1.p1	TRINITY_DN125_c0_g1_i1	YDL125C	homology_hit_with_go
TRINITY_DN125_c0_g1_i2	TRINITY_DN125_c0_g1_i2.p1	TRINITY_DN125_c0_g1_i2	YDL125C	homology_hit_with_go
TRINITY_DN1260_c0_g1_i1	TRINITY_DN1260_c0_g1_i1.p1	TRINITY_DN1260_c0_g1_i1	YMR192W	homology_hit_with_go
TRINITY_DN1261_c0_g1_i1	TRINITY_DN1261_c0_g1_i1.p1	TRINITY_DN1261_c0_g1_i1	YDL208W	homology_hit_with_go
TRINITY_DN1262_c0_g1_i1	TRINITY_DN1262_c0_g1_i1.p1	TRINITY_DN1262_c0_g1_i1	YOR166C	homology_hit_with_go
TRINITY_DN1263_c0_g1_i1	TRINITY_DN1263_c0_g1_i1.p1	TRINITY_DN1263_c0_g1_i1	YLR312C	homology_hit_with_go
TRINITY_DN1264_c0_g1_i1	TRINITY_DN1264_c0_g1_i1.p1	TRINITY_DN1264_c0_g1_i1	YMR188C	homology_hit_with_go
TRINITY_DN1265_c0_g1_i1	TRINITY_DN1265_c0_g1_i1.p1	TRINITY_DN1265_c0_g1_i1	YPL141C	homology_hit_with_go
TRINITY_DN1266_c0_g1_i1	TRINITY_DN1266_c0_g1_i1.p1	TRINITY_DN1266_c0_g1_i1	YFL017C	homology_hit_with_go
TRINITY_DN1267_c0_g1_i1	TRINITY_DN1267_c0_g1_i1.p1	TRINITY_DN1267_c0_g1_i1	YPL043W	homology_hit_with_go
TRINITY_DN1269_c0_g1_i1	TRINITY_DN1269_c0_g1_i1.p1	TRINITY_DN1269_c0_g1_i1	YNL311C	homology_hit_with_go
TRINITY_DN126_c0_g1_i1	TRINITY_DN126_c0_g1_i1.p1	TRINITY_DN126_c0_g1_i1	YDR508C	homology_hit_with_go
TRINITY_DN126_c0_g1_i2	TRINITY_DN126_c0_g1_i2.p1	TRINITY_DN126_c0_g1_i2	YCL025C	homology_hit_with_go
TRINITY_DN1270_c0_g1_i1	TRINITY_DN1270_c0_g1_i1.p1	TRINITY_DN1270_c0_g1_i1	YJL201W	homology_hit_with_go
TRINITY_DN1271_c0_g1_i1	TRINITY_DN1271_c0_g1_i1.p1	TRINITY_DN1271_c0_g1_i1	YMR160W	homology_hit_with_go
TRINITY_DN1272_c0_g1_i1	TRINITY_DN1272_c0_g1_i1.p1	TRINITY_DN1272_c0_g1_i1	YGR263C	homology_hit_with_go
TRINITY_DN1274_c0_g1_i1	TRINITY_DN1274_c0_g1_i1.p1	TRINITY_DN1274_c0_g1_i1	YLR346C	homology_hit_with_go
TRINITY_DN1275_c0_g1_i1	TRINITY_DN1275_c0_g1_i1.p1	TRINITY_DN1275_c0_g1_i1	YJR109C	homology_hit_with_go
TRINITY_DN1276_c0_g1_i1	TRINITY_DN1276_c0_g1_i1.p1	TRINITY_DN1276_c0_g1_i1	YAL019W	homology_hit_with_go
TRINITY_DN1277_c0_g1_i1	TRINITY_DN1277_c0_g1_i1.p1	TRINITY_DN1277_c0_g1_i1	YNR075W	homology_hit_with_go
TRINITY_DN1278_c0_g1_i1	TRINITY_DN1278_c0_g1_i1.p1	TRINITY_DN1278_c0_g1_i1	YOR193W	homology_hit_with_go
TRINITY_DN1279_c0_g1_i1	TRINITY_DN1279_c0_g1_i1.p1	TRINITY_DN1279_c0_g1_i1	YKL090W	homology_hit_with_go
TRINITY_DN127_c0_g1_i1	TRINITY_DN127_c0_g1_i1.p1	TRINITY_DN127_c0_g1_i1	YCR107W	homology_hit_with_go
TRINITY_DN127_c0_g1_i2	TRINITY_DN127_c0_g1_i2.p1	TRINITY_DN127_c0_g1_i2	YDL243C	homology_hit_with_go
TRINITY_DN127_c0_g1_i3	TRINITY_DN127_c0_g1_i3.p1	TRINITY_DN127_c0_g1_i3	YCR107W	homology_hit_with_go
TRINITY_DN127_c0_g1_i4	TRINITY_DN127_c0_g1_i4.p1	TRINITY_DN127_c0_g1_i4	YDL243C	homology_hit_with_go
TRINITY_DN127_c0_g1_i6	TRINITY_DN127_c0_g1_i6.p1	TRINITY_DN127_c0_g1_i6	YDL243C	homology_hit_with_go
TRINITY_DN127_c0_g1_i7	TRINITY_DN127_c0_g1_i7.p1	TRINITY_DN127_c0_g1_i7	YDL243C	homology_hit_with_go
TRINITY_DN1280_c0_g1_i1	TRINITY_DN1280_c0_g1_i1.p1	TRINITY_DN1280_c0_g1_i1	YPL097W	homology_hit_with_go
TRINITY_DN1281_c0_g1_i1	TRINITY_DN1281_c0_g1_i1.p1	TRINITY_DN1281_c0_g1_i1	YLR336C	homology_hit_with_go
TRINITY_DN1282_c0_g1_i1	TRINITY_DN1282_c0_g1_i1.p1	TRINITY_DN1282_c0_g1_i1	YOR304W	homology_hit_with_go
TRINITY_DN1283_c0_g1_i1	TRINITY_DN1283_c0_g1_i1.p1	TRINITY_DN1283_c0_g1_i1	YLR396C	homology_hit_with_go
TRINITY_DN1284_c0_g1_i1	TRINITY_DN1284_c0_g1_i1.p1	TRINITY_DN1284_c0_g1_i1	YPR189W	homology_hit_with_go
TRINITY_DN1286_c0_g1_i1	TRINITY_DN1286_c0_g1_i1.p1	TRINITY_DN1286_c0_g1_i1	YCR015C	homology_hit_with_go
TRINITY_DN1287_c0_g1_i1	TRINITY_DN1287_c0_g1_i1.p1	TRINITY_DN1287_c0_g1_i1	YBR094W	homology_hit_with_go
TRINITY_DN1288_c0_g1_i1	TRINITY_DN1288_c0_g1_i1.p1	TRINITY_DN1288_c0_g1_i1	YER141W	homology_hit_with_go
TRINITY_DN128_c0_g1_i1	TRINITY_DN128_c0_g1_i1.p1	TRINITY_DN128_c0_g1_i1	YIL082W-A	homology_hit_with_go
TRINITY_DN1290_c0_g1_i1	TRINITY_DN1290_c0_g1_i1.p1	TRINITY_DN1290_c0_g1_i1	YNL204C	homology_hit_with_go
TRINITY_DN1292_c0_g1_i1	TRINITY_DN1292_c0_g1_i1.p1	TRINITY_DN1292_c0_g1_i1		no_hit
TRINITY_DN1293_c0_g1_i1	TRINITY_DN1293_c0_g1_i1.p1	TRINITY_DN1293_c0_g1_i1	YGR143W	homology_hit_with_go
TRINITY_DN1294_c0_g1_i1	TRINITY_DN1294_c0_g1_i1.p1	TRINITY_DN1294_c0_g1_i1	YPR145W	homology_hit_with_go
TRINITY_DN1296_c0_g1_i1	TRINITY_DN1296_c0_g1_i1.p1	TRINITY_DN1296_c0_g1_i1	YOR064C	homology_hit_with_go
TRINITY_DN1297_c0_g1_i1	TRINITY_DN1297_c0_g1_i1.p1	TRINITY_DN1297_c0_g1_i1	YOL153C	homology_hit_with_go
TRINITY_DN1298_c0_g1_i1	TRINITY_DN1298_c0_g1_i1.p1	TRINITY_DN1298_c0_g1_i1	YPL084W	homology_hit_with_go
TRINITY_DN129_c0_g1_i1	TRINITY_DN129_c0_g1_i1.p1	TRINITY_DN129_c0_g1_i1	YBL017C	homology_hit_with_go
TRINITY_DN12_c0_g1_i1	TRINITY_DN12_c0_g1_i1.p1	TRINITY_DN12_c0_g1_i1	YGR118W	homology_hit_with_go
TRINITY_DN12_c0_g1_i2	TRINITY_DN12_c0_g1_i2.p1	TRINITY_DN12_c0_g1_i2	YPR133C	homology_hit_with_go
TRINITY_DN1301_c0_g1_i1	TRINITY_DN1301_c0_g1_i1.p1	TRINITY_DN1301_c0_g1_i1	YOR264W	homology_hit_with_go
TRINITY_DN1302_c0_g1_i1	TRINITY_DN1302_c0_g1_i1.p1	TRINITY_DN1302_c0_g1_i1	YOL025W	homology_hit_with_go
TRINITY_DN1303_c0_g1_i1	TRINITY_DN1303_c0_g1_i1.p1	TRINITY_DN1303_c0_g1_i1	YDL077C	homology_hit_with_go
TRINITY_DN1304_c0_g1_i1	TRINITY_DN1304_c0_g1_i1.p1	TRINITY_DN1304_c0_g1_i1	YGL036W	homology_hit_with_go
TRINITY_DN1306_c0_g1_i1	TRINITY_DN1306_c0_g1_i1.p1	TRINITY_DN1306_c0_g1_i1	YIL095W	homology_hit_with_go
TRINITY_DN1307_c0_g1_i1	TRINITY_DN1307_c0_g1_i1.p1	TRINITY_DN1307_c0_g1_i1	YLR071C	homology_hit_with_go
TRINITY_DN1308_c0_g1_i1	TRINITY_DN1308_c0_g1_i1.p1	TRINITY_DN1308_c0_g1_i1	YLL031C	homology_hit_with_go
TRINITY_DN130_c0_g1_i1	TRINITY_DN130_c0_g1_i1.p1	TRINITY_DN130_c0_g1_i1	YKR075C	homology_hit_with_go
TRINITY_DN1310_c0_g1_i1	TRINITY_DN1310_c0_g1_i1.p1	TRINITY_DN1310_c0_g1_i1	YML058W-A	homology_hit_with_go
TRINITY_DN1311_c0_g1_i1	TRINITY_DN1311_c0_g1_i1.p1	TRINITY_DN1311_c0_g1_i1	YAR019C	homology_hit_with_go
TRINITY_DN1312_c0_g1_i1	TRINITY_DN1312_c0_g1_i1.p1	TRINITY_DN1312_c0_g1_i1	YGL131C	homology_hit_with_go
TRINITY_DN1314_c0_g1_i1	TRINITY_DN1314_c0_g1_i1.p1	TRINITY_DN1314_c0_g1_i1	YDR424C	homology_hit_with_go
TRINITY_DN1315_c0_g1_i1	TRINITY_DN1315_c0_g1_i1.p1	TRINITY_DN1315_c0_g1_i1	YPR058W	homology_hit_with_go
TRINITY_DN1316_c0_g1_i1	TRINITY_DN1316_c0_g1_i1.p1	TRINITY_DN1316_c0_g1_i1	YLR267W	homology_hit_with_go
TRINITY_DN1317_c0_g1_i1	TRINITY_DN1317_c0_g1_i1.p1	TRINITY_DN1317_c0_g1_i1	YFR016C	homology_hit_with_go
TRINITY_DN1318_c0_g1_i1	TRINITY_DN1318_c0_g1_i1.p1	TRINITY_DN1318_c0_g1_i1	YMR227C	homology_hit_with_go
TRINITY_DN1319_c0_g1_i1	TRINITY_DN1319_c0_g1_i1.p1	TRINITY_DN1319_c0_g1_i1	YDR303C	homology_hit_with_go
TRINITY_DN131_c0_g1_i1	TRINITY_DN131_c0_g1_i1.p1	TRINITY_DN131_c0_g1_i1	YDR381W	homology_hit_with_go
TRINITY_DN131_c0_g1_i2	TRINITY_DN131_c0_g1_i2.p1	TRINITY_DN131_c0_g1_i2	YDR381W	homology_hit_with_go
TRINITY_DN1320_c0_g1_i1	TRINITY_DN1320_c0_g1_i1.p1	TRINITY_DN1320_c0_g1_i1	YLL011W	homology_hit_with_go
TRINITY_DN1321_c0_g1_i1	TRINITY_DN1321_c0_g1_i1.p1	TRINITY_DN1321_c0_g1_i1	YKR023W	homology_hit_with_go
TRINITY_DN1322_c0_g1_i1	TRINITY_DN1322_c0_g1_i1.p1	TRINITY_DN1322_c0_g1_i1	YIL115C	homology_hit_with_go
TRINITY_DN1323_c0_g1_i1	TRINITY_DN1323_c0_g1_i1.p1	TRINITY_DN1323_c0_g1_i1	YLR277C	homology_hit_with_go
TRINITY_DN1324_c0_g1_i1	TRINITY_DN1324_c0_g1_i1.p1	TRINITY_DN1324_c0_g1_i1	YDR135C	homology_hit_with_go
TRINITY_DN1325_c0_g1_i1	TRINITY_DN1325_c0_g1_i1.p1	TRINITY_DN1325_c0_g1_i1	YMR164C	homology_hit_with_go
TRINITY_DN1326_c0_g1_i1	TRINITY_DN1326_c0_g1_i1.p1	TRINITY_DN1326_c0_g1_i1	YMR224C	homology_hit_with_go
TRINITY_DN1327_c0_g1_i1	TRINITY_DN1327_c0_g1_i1.p1	TRINITY_DN1327_c0_g1_i1	YER024W	homology_hit_with_go
TRINITY_DN1329_c0_g1_i1	TRINITY_DN1329_c0_g1_i1.p1	TRINITY_DN1329_c0_g1_i1	YJL193W	homology_hit_with_go
TRINITY_DN132_c0_g1_i1	TRINITY_DN132_c0_g1_i1.p1	TRINITY_DN132_c0_g1_i1	YHR135C	homology_hit_with_go
TRINITY_DN132_c1_g1_i1	TRINITY_DN132_c1_g1_i1.p1	TRINITY_DN132_c1_g1_i1		no_hit
TRINITY_DN1330_c0_g1_i1	TRINITY_DN1330_c0_g1_i1.p1	TRINITY_DN1330_c0_g1_i1	YOR057W	homology_hit_with_go
TRINITY_DN1331_c0_g1_i1	TRINITY_DN1331_c0_g1_i1.p1	TRINITY_DN1331_c0_g1_i1	YMR111C	homology_hit_with_go
TRINITY_DN1332_c0_g1_i1	TRINITY_DN1332_c0_g1_i1.p1	TRINITY_DN1332_c0_g1_i1	YJR019C	homology_hit_with_go
TRINITY_DN1333_c0_g1_i1	TRINITY_DN1333_c0_g1_i1.p1	TRINITY_DN1333_c0_g1_i1	YJR089W	homology_hit_with_go
TRINITY_DN1334_c0_g1_i1	TRINITY_DN1334_c0_g1_i1.p1	TRINITY_DN1334_c0_g1_i1	YPL110C	homology_hit_with_go
TRINITY_DN1335_c0_g1_i1	TRINITY_DN1335_c0_g1_i1.p1	TRINITY_DN1335_c0_g1_i1	YPL112C	homology_hit_with_go
TRINITY_DN1336_c0_g1_i1	TRINITY_DN1336_c0_g1_i1.p1	TRINITY_DN1336_c0_g1_i1	YFR029W	homology_hit_with_go
TRINITY_DN1337_c0_g1_i1	TRINITY_DN1337_c0_g1_i1.p1	TRINITY_DN1337_c0_g1_i1	YBR024W	homology_hit_with_go
TRINITY_DN1339_c0_g1_i1	TRINITY_DN1339_c0_g1_i1.p1	TRINITY_DN1339_c0_g1_i1	YBR281C	homology_hit_with_go
